ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
46798872,2009-06-13 01:48:01 +0000,2018-01-31 17:39:40 +0000,7475,6935,20,791,589,chadssmith,Chad Smith,false,false,"@UF, @UFJSchool, @GainesvilleSun and @TheAlligator alumnus. @American_Bridge research. #notmypresident",#BlueLivesMatter @DevinNunes @RepJeffDuncan https://t.co/FFLBgAnh0Z,"Alexandria, Va.",
18152903,2008-12-16 01:44:59 +0000,2018-01-26 21:29:20 +0000,1898,3084,18,511,414,chamals,chamal,false,false,pro-msg,@SanaPearlPark 🙄,"los angeles, ca",
20543558,2009-02-10 20:39:42 +0000,2018-01-30 22:32:15 +0000,4964,152,134,996,2509,chambermv,Chamber of Commerce,false,false,"We exist to empower, support and protect our vibrant business community","Google veterans' Mountain View autonomous driving startup Nuro emerges from stealth with $92M in funding, prototype… https://t.co/vTLi5ALutg","Mountain View, CA",http://www.chambermv.org
29941616,2009-04-09 07:22:29 +0000,2017-09-13 17:31:30 +0000,203,172,19,603,465,chanderson0,Chris Anderson,false,false,reticulating splines ~~ Urban Prototyping @SidewalkLabs,Just backed @fiveonelabs for their mission to support refugee entrepreneurs in Iraq - check them out! https://t.co/nW8HFIEswB,"Brooklyn, NY",http://heyanderson.com
117206785,2010-02-24 21:56:43 +0000,2018-01-31 17:59:25 +0000,1726,9,13,1408,367,ChandlerAward,Chandler Award,false,false,"Awarded annually for excellence in student faith & ethics reporting. Russ Chandler, former LA Times reporter, sponsors the award. Apply by 5/1. $600 1st prize.",RT @BeliefBeat: Wish I could be there... This should be good! @RNS @ReligionReport https://t.co/DRdsPmbsm4,"Columbia, MO",http://www.rna.org/Chandler
226570695,2010-12-14 14:20:10 +0000,2016-04-29 02:39:35 +0000,3025,167,12,1456,769,Chantelledmello,Chantelle D'mello,false,false,Intern at Huffington Post Live | chantelle.dmello@huffingtonpost.com | Journalism Undergrad. Compulsive writer.  Storyteller. Nomad #NU2016,"@QNBGroup In the US with no access to QNB agents (no toll-free number) and locked out of my QNB account. Customer service, anyone?","Montreal, Doha, Bombay",http://chantelledmello.wordpress.com
17484493,2008-11-19 11:58:56 +0000,2013-07-16 13:43:04 +0000,620,0,134,11934,8854,ChantelSplatt,ChantelSplatt,false,false,,I've lost 9kg in 9 weeks. Ask me how.,"Mandurah, Western Australia",http://www.chantelsplatt.com
811712,2007-03-05 07:05:30 +0000,2012-04-18 14:15:05 +0000,1136,104,2,393,67,charholly9,Charlie Koch,false,false,Have you ever seen the flicker of a movie screen turn you into an elitist.,check out @preciseflow for all of his new musichttp://youtube.com/preciseprecise,New York ,
62564915,2009-08-03 17:13:37 +0000,,740,51,1,395,128,charol1182,Carolina Orozco,false,true,"Passionate about Innovation, Strategy, internet, vino, food, Mkting & Communications. Conscious Consumer.  Stanford Graduate & Proud Argie! 😎@rcintelligence😎",,Ciudad Autónoma de Buenos Aire,
169315540,2010-07-22 01:50:05 +0000,2018-01-31 18:27:33 +0000,6564,4255,70,1802,1439,ChasingCrumbs,Courtney Kan,true,false,"Designer and Art Director @washingtonpost/@wapodesign. Previous: @gannett/@azcentral, https://t.co/js8MWkXj3G editor, @CrateandBarrel. @UCLA @dailybruin alum.",Recapping key moments from the State of the Union through our photographers’ lenses. Great collaboration on this pr… https://t.co/8KsIasOLTJ,"Washington, DC",https://www.washingtonpost.com/people/courtney-kan/
268128701,2011-03-18 05:50:16 +0000,2015-10-02 09:56:01 +0000,1,0,6,381,114,ChefPelon714,Fernando Haro III,false,false,"was a poor janitor at Stanford solving complex math problems posted in math dept, now a great chef & baker, entrepreneur, and full-time dreamer...","Check out my website for culinary tips, recipes, articles and much more! http://t.co/OBwpMqbWw0 #chefs #culinary #food #cooking #cheflife","Las Vegas, NV",http://www.chefhomeboyardee.com
229033645,2010-12-21 10:11:42 +0000,2018-01-31 00:27:08 +0000,683,246,69,185,3689,Cheri_Mah,Cheri Mah,true,false,Research Fellow specialized in sleep and performance in elite athletes. UCSF Human Performance Center. Stanford University. NBA/NFL/NHL/MLB advisor.,"Look up, a #SuperBlueBloodMoon is coming tonight! Sleep early to catch the pre-sunrise lunar eclipse (and note best… https://t.co/t0qE2k6ykV","San Francisco, California",http://instagram.com/cheri_mah/
628686168,2012-07-06 18:17:07 +0000,2018-01-26 18:05:38 +0000,3176,820,245,543,7730,CherylFiandaca,Cheryl Fiandaca,true,false,"Chief Investigative Reporter, WBZ-TV I-Team, CBS Boston *Lawyer *Boston Born *Good Dog Mom * Mediocre Runner #LivingInGratitude",Investigators on scene in #HydePark looking for clues in the disappearance of 21 year old marine recruit Joseph Bra… https://t.co/vUteGfdv8C,"Boston, MA",http://boston.cbslocal.com
18927050,2009-01-13 03:41:06 +0000,,0,0,0,13,12,chetan_adyar,chetan_adyar,false,true,,,,
43147795,2009-05-28 16:56:10 +0000,2011-04-21 19:20:11 +0000,242,0,56,67,552,ChicagoFlame,The Chicago Flame,false,false,The Chicago Flame is a weekly independent student-run newspaper serving the UIC campus and neighboring communities.,Come out to see Basho tonight at the Bar 10 Doors on Taylor and Throop. Read their interview with Inferno here! http://t.co/kuey2uT,Chicago,http://www.chicagoflame.com
213530043,2010-11-09 04:16:28 +0000,2018-01-31 17:39:41 +0000,19830,1382,309,968,26484,Chiney321,Chiney Ogwumike,true,false,Tougher than Nigerian hair • Nerd! Athlete! Sister! • WNBA All-Star! • Co-host of ESPN SportsCenter Africa! • Stanford University '14!,"RT @Marc_DAmico: The NBA didn't do it, SO WE WILL!

@Chiney321, @Amanda_Pflugrad and I are about to do a live #NBAAllStar team draft… https://t.co/zgmLgR3AcW",,http://www.facebook.com/Chiney321
54379830,2009-07-06 23:54:49 +0000,2017-02-12 23:33:00 +0000,71,0,6,260,117,chiuivy,Ivy Chiu,false,false,,Supreme Court Justice Ruth Bader Ginsburg returns to Stanford to share reflections on living a meaningful life: https://t.co/sBelLbgFeW,"Palo Alto, CA",http://www.linkedin.com/in/ivychiu
93538024,2009-11-30 02:18:00 +0000,2018-01-27 01:26:24 +0000,4653,1687,55,3244,1610,chrisbjames,Christopher B James,false,false,"Prof @udseminary | Author, Church Planting in Post-Christian Soil https://t.co/A7RjGHbWVB. Tweeting the future of church. Also: @madisonplants",RT @Lindsay4Iowa: I'm incredibly honored to have Ward One's new Councilmember Brett Shaw's endorsement! https://t.co/LDFyLRBhI1,"Dubuque, IA",http://chrisbjames.com
211583400,2010-11-03 17:32:03 +0000,2018-01-31 18:26:49 +0000,22732,35943,1755,1781,29219,chrissyfarr,Christina Farr,true,false,Reporter at @CNBC.com covering the tech/health convergence. Brit in SF. Amateur historian. Tips: Christina.farr@nbcuni.com,RT @MattRosoff: TECH EARNINGSMAGEDDON The Big Five all report earnings over the next two days. Can't remember the last time all fiv… https://t.co/NoEJaPNLZs,"San Francisco, CA",http://www.cnbc.com/christina-farr/
413550806,2011-11-16 00:55:12 +0000,2015-04-10 22:51:35 +0000,439,8,4,245,126,christiancyoder,Chris Yoder,false,false,"Writing a book about India. A passion for stories, and for telling them. Former @dailycal reporter. Assistant with @ISASatBerkeley. Illinois-India-Berkeley",We bought a bus ticket. Amtrak provided buses for those going to Cinci; others taken back to Chicago @AllAboardOhio @CSX @Enquirer @Amtrak,"Berkeley, CA, USA",
17588860,2008-11-24 09:07:20 +0000,2018-01-22 04:06:24 +0000,3014,17,55,1509,815,christiant555,"Christian Torres, MD",false,false,Internal Medicine resident @nyuniversity. Former reporter @KHNews @washingtonpost. @ucsdhealth '16 @Stanford '09.,"So, that was all kinds of ridiculous and hilarious. I'll keep watching. #TheResident","New York, NY",
46039417,2009-06-10 04:44:16 +0000,2017-09-25 14:42:55 +0000,265,114,15,1135,397,christine_su,Christine Su,false,false,"co-founder of @PastureMap, software to help ranchers make money building healthy grasslands",RT @ChrisCrocker: My family of veterans fought for the freedom to peacefully protest. #TakeAKnee https://t.co/0RBI1PsZ1v,"San Francisco, CA",http://www.pasturemap.com
16690601,2008-10-10 23:31:36 +0000,2012-05-15 00:49:40 +0000,205,5,4,1907,579,ChristineCCI,Christine Pfendt,false,false,,RT @GMA: Who are you rooting for and why? Tweet #GMADancing and we may use your tweet on air tomorrow!,,
68218806,2009-08-23 19:42:17 +0000,2015-10-16 05:35:30 +0000,11,0,2,32,45,ChristineDepp,Christine McFadden,false,false,"Portland native, Julian Casablancas fanatic, '12 Stanford grad, lover of all things Japanese",Still time for a #ThrowbackThursday? @RealGrumpyCat http://t.co/6NJ67aUxwt,"Palo Alto, CA",http://www.facebook.com/profile.php?id=510637366
20682588,2009-02-12 14:51:20 +0000,2014-06-19 20:58:44 +0000,1656,4,148,24716,21502,chuyrod,Jesse Rodriguez,false,false,Internet entrepreneur creating value along life's journey; advocate for adults w/autism; provide toolbox for entrepreneur's to keep more money n pay less taxes,WHY IS TELEWORK NOT AN OPTION at HQ IMCOM ON A REGULAR BASIS FOR A JOB THAT IS VERY MUCH CONDUCIVE TO TELEWORK @VJ44,San Antonio Texas area,http://myprojectawol.com
43935732,2009-06-01 18:12:42 +0000,,0,0,8,322,352,cigaretterest,Stop Smoking Now,false,false,How to to Quit Smoking today without Anxiety with Cigarest.,,,http://bit.ly/3llXhX
14412533,2008-04-16 20:34:24 +0000,2018-01-31 18:07:51 +0000,117401,177,9696,2971,631910,CillizzaCNN,Chris Cillizza,true,false,"""One of the dumber and least respected of the political pundits."" -- Donald Trump. Subscribe: https://t.co/VM2JQsQH6X","RT @kaitlancollins: Regarding the Nunes memo, the FBI says it has “grave concerns about material omissions of fact that fundamentally i… https://t.co/UYBFy594zo","Washington, D.C.",http://CNN.com/ThePoint
17295879,2008-11-10 21:41:34 +0000,2018-01-29 22:35:03 +0000,5526,2395,307,3880,6293,Cinequest,Cinequest,false,false,"create, innovate, empower","Amidst loss &amp; grief, one man must go through extremes to find the truth in a place far from home. Golden Globe winn… https://t.co/F0EhiikkN9","San Jose, CA",http://www.cinequest.org
25298373,2009-03-19 14:00:42 +0000,2018-01-26 19:44:33 +0000,1012,166,99,506,1859,cjtman,Cameron Teitelman,false,false,Helping founders make a dent. Started @StartX @Stanford + Wrestler/Singer.,"Very excited for this!   “Sign up for Robinhood to invest in Bitcoin and stocks.”

https://t.co/FX8yyEScyL","Silicon Valley, CA",http://about.me/cameronT
214658931,2010-11-11 22:54:18 +0000,2015-08-11 23:51:54 +0000,350,219,26,425,417,ClassOwl,ClassOwl,false,false,"Dog eat the HW again? ClassOwl is an interactive planner teachers use to communicate directly w/ students, keeping them engaged and on track anytime, anywhere.",We've been acquired by @branchmetrics! @TechCrunch piece here: http://t.co/nn5m5S32uD #spreadingourwings #ontothenextone,"San Francisco, CA",https://www.classowl.com
221304071,2010-11-30 08:45:34 +0000,2012-01-23 21:42:41 +0000,92,0,22,125,130,clawmagazine,The Claw Magazine,false,false,#Stanford undergraduate magazine. Wanna-be bastard child of The New Yorker / Believer.,"Daily love for our namesake!

http://t.co/ROS55LxV","Stanford, CA",http://theclawmagazine.com
46693500,2009-06-12 16:53:13 +0000,2018-01-30 18:43:39 +0000,3633,1433,203,1131,3560,Clayman_Inst,Clayman Institute,true,false,Michelle R. Clayman Institute for Gender Research at Stanford University. Feminist mentorship. Feminist leadership. Feminist research.,"Great piece on our senior scholar Marilyn Yalom's latest work: The #heart icon is everywhere, but where does it com… https://t.co/gagSgdZlNo","Stanford, CA",http://gender.stanford.edu
148040105,2010-05-25 17:43:18 +0000,2012-08-28 02:30:51 +0000,49138,8,466,11251,9478,CleanerUSA,Cleaner USA,false,false,"Innovative Solar, Wind & Energy, Earth Matters, Green Planet http://t.co/4qjkKmZVQh",RT @TaigaCompany: Oregon Wave Farm to Be First in United States to Harness Motion in the Ocean http://t.co/ztNYq4n4,"Oregon, USA",http://blog.taigacompany.com/
56280957,2009-07-13 03:59:06 +0000,2009-11-07 18:44:39 +0000,198,0,99,9070,7726,Cloud9CC,Denver Med Marijuana,false,false,Cloud 9 Cannabis Caregivers are dedicated to providing the highest quality medical marijuana to patients all across Colorado.,"Breckenridge, Passes Vote To Legalize Small Amounts of Marijuana (unofficially-71%): http://twurl.nl/ioplys  #mmot #medicalmarijuana","Denver, CO",
14782518,2008-05-15 05:49:31 +0000,2018-01-30 04:56:52 +0000,15135,12795,99,968,5526,cltom,Christian L. Tom,false,false,"VP Sales & Publisher at @NowThisNews and @Dodo | Proud alum of @TwitterNYC, @Google (YouTube), @SingularityU, @Stanford.","As @PreetBharara says...""Sigh.""

https://t.co/OvGg9xEvTC

https://t.co/cbZggiMdgM https://t.co/vA4574aWBJ","New York, NY",http://christiantom.com
18326115,2008-12-23 04:13:04 +0000,2017-09-01 18:00:04 +0000,9959,91,443,26700,35390,ClubSportiva,Club Sportiva,false,false,"Club Sportiva - Exotic Car Rentals, Exotic Car Tour, & Memberships - Experience the thrill of driving a Ferrari, Lamborghini, Porsche, Maserati, Lotus, and more","Happy Friday @grahamrahal! If you could take any exotic car out for a drive this weekend, which one would you pick? #ClubSportiva","California, USA",http://www.clubsportiva.com
18876919,2009-01-11 19:38:50 +0000,2018-01-29 06:08:01 +0000,2552,709,28,910,368,ClusterLuck12,Luster Cluck,false,false,"Pied Piper loving my kindle, SJ Sharks, SF Giants, reggae, fiber arts, growing edible veggies, genealogy, fishing, sand-N-sun, & breathing the fresh ocean air","RT @CHP_RedwoodCity: We'd like to welcome three new officers fresh out of the academy. We were expecting 9, but only 3 survived the grue… https://t.co/JvJoZNloni",,
16004238,2008-08-26 23:06:13 +0000,2017-06-02 05:31:02 +0000,655,609,5,399,129,cmoticon,cmoticon,false,false,I'll correct you if you mix up less and fewer,"I haven't been on Twitter in 6 months, and logged in to share this because it's so great #23andDespicableMe https://t.co/vLES2lfh9u","Portland, OR",
14205785,2008-03-24 05:40:35 +0000,2018-01-31 03:47:13 +0000,4188,7494,62,1092,1320,cnaut,Charles Naut,false,false,Building products for the future of work - Principal Software Engineer on @intuit @quickbooks self-employed by way of @playbookhr,@shrisha  https://t.co/oKyojUSkts,"San Francisco, CA",http://charlesnaut.com
759251,2007-02-09 00:35:02 +0000,2018-01-31 18:25:02 +0000,167789,1468,131777,1115,39312009,CNN,CNN,true,false,It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app 📲https://t.co/Xgo5kjIt8c,"A British member of the House of Lords quit his government post after turning up late to answer questions, saying h… https://t.co/lbnZnS0DKV",,http://www.cnn.com
250301447,2011-02-10 20:40:26 +0000,2018-01-28 04:42:24 +0000,854,239,382,166,24952,CoachDavidShaw,David Shaw,true,false,"Head Football Coach, Stanford University Class of '94",#StanfordMan https://t.co/nwoa5e1EP5,"Stanford, Calif.",http://CardinalRedFootball.com
389880635,2011-10-13 04:03:55 +0000,2018-01-16 18:21:37 +0000,26421,1553,929,678,69201,coachingsearch,CoachingSearch.com,false,false,"The leader in coaching news. A resource for coaches, athletic directors, leaders and learners. Home of the Coaching Search Ticker.",See up to the minute coaching transactions on https://t.co/II9lfjATIc,,http://CoachingSearch.com
36936098,2009-05-01 12:53:39 +0000,2018-01-30 23:38:17 +0000,2488,3035,166,1879,27186,CoachSanfordWKU,Coach Mike Sanford,true,false,"Head Football Coach-Western Kentucky University. Husband to the beautiful @amsanford23. Daddy to Peyton, Gunnar and Griffin. #ThePursuit #GoTops 🔴",RT @DeonYelder: Thank you @SeniorBowlPhil and the @seniorbowl for allowing me to experience a lifetime dream and having a great tim… https://t.co/VtQHa5hEru,"Bowling Green, KY",http://www.wkusports.com
42596079,2009-05-26 09:46:58 +0000,,752,430,1,1317,233,ColieSF,Nicole Christie Weld,false,true,"3 parts Vigor 2 parts Creativity 1 part Grace and a splash of Magnetism.  Limit your servings, this cocktail is strong!",,"Sonoma County, California, USA",
19501656,2009-01-25 19:50:13 +0000,2018-01-31 17:00:19 +0000,34562,2364,422,768,14175,CollegeCandy,College Candy,true,false,"A college girl's not-so-guilty pleasure.  CC's your guide for dating, fashion and celebrity gossip.   Facebook/Instagram:
@collegecandy","He is forever in NSYNC to us, Happy Birthday #JustinTimberlake. https://t.co/E4wj5IYhhW",New York,http://www.collegecandy.com
137245465,2010-04-26 06:40:17 +0000,2018-01-31 17:50:40 +0000,45039,2004,333,912,11254,CollegeFix,The College Fix,false,false,"The College Fix is a higher education news and commentary site, powered by student reporting with the help, guidance and contributions of veteran editors.","RT @yalucsc: “If you want to make campus great again, play offense, find specific things you can do as a student or as an activi… https://t.co/j5M7IOCUPn","Washington, D.C.",http://thecollegefix.com
113484698,2010-02-11 22:45:36 +0000,2011-07-19 02:49:11 +0000,6800,4,49,3799,2791,CollegeGrad201,CollegeGradLife,false,false,http://t.co/YlP2a5B2dp,"RT @SororityProblem: When Twitter crashes, I don't know what to do with myself. #SGP",,http://collegegradlife.com
